,R1,R2,R3,Rmax1,Rmax2,Rmax3,Rmax1-R1,Rmax2-R2,Rmax3-R3,(Rmax1-R1)/Rmax1,(Rmax2-R2)/Rmax2,(Rmax3-R3)/Rmax3,(Rmax1-R1)/Rmax1*100,(Rmax2-R2)/Rmax2*100,(Rmax3-R3)/Rmax3*100
190,3176.95142,2457.1010699999997,4021.4489700000004,3207.02441,2476.46582,4064.0820299999996,30.072990000000118,19.364750000000186,42.633059999999205,0.009377225164307407,0.007819510305213979,0.010490206567016368,0.9377225164307408,0.7819510305213979,1.049020656701637
191,3169.44434,2446.7439,4036.49414,3207.02441,2476.46582,4064.0820299999996,37.58006999999998,29.721919999999955,27.58788999999979,0.011718049255509089,0.012001748524031701,0.00678822174266,1.1718049255509089,1.2001748524031701,0.678822174266
192,3169.57568,2456.8774399999998,4025.41504,3207.02441,2476.46582,4064.0820299999996,37.44873000000007,19.588380000000143,38.666989999999714,0.011677095404459385,0.00790981237932052,0.009514323213599043,1.1677095404459386,0.790981237932052,0.9514323213599043
193,3176.9841300000003,2452.75513,4031.7919899999997,3207.02441,2476.46582,4064.0820299999996,30.04027999999971,23.710689999999886,32.29003999999986,0.009367025678485469,0.00957440632069773,0.007945223487528835,0.9367025678485469,0.9574406320697729,0.7945223487528834
194,3174.6325699999998,2448.07739,4032.51807,3207.02441,2476.46582,4064.0820299999996,32.39184000000023,28.38842999999997,31.563959999999497,0.010100278594387196,0.011463283591775949,0.007766565676332941,1.0100278594387198,1.1463283591775948,0.776656567633294
195,3172.83838,2446.9834,4036.13745,3207.02441,2476.46582,4064.0820299999996,34.186029999999846,29.48241999999982,27.944579999999405,0.010659734891135376,0.011905038124047205,0.006875988179795526,1.0659734891135375,1.1905038124047205,0.6875988179795526
196,3169.22803,2446.9834,4021.1982399999997,3207.02441,2476.46582,4064.0820299999996,37.79637999999977,29.48241999999982,42.88378999999986,0.011785498071715573,0.011905038124047205,0.01055190069576422,1.1785498071715572,1.1905038124047205,1.055190069576422
197,3180.80615,2458.94897,4036.9338399999997,3207.02441,2476.46582,4064.0820299999996,26.2182600000001,17.516849999999977,27.148189999999886,0.008175260505734692,0.007073325970636646,0.006680030028822988,0.8175260505734692,0.7073325970636646,0.6680030028822989
198,3182.2224100000003,2453.49463,4029.34424,3207.02441,2476.46582,4064.0820299999996,24.80199999999968,22.97118999999975,34.73778999999968,0.007733648650338674,0.00927579529444091,0.008547512019583836,0.7733648650338674,0.927579529444091,0.8547512019583836
199,3176.40186,2449.00317,4038.38794,3207.02441,2476.46582,4064.0820299999996,30.622550000000047,27.46264999999994,25.694089999999505,0.009548586504210626,0.011089452468195156,0.006322237053861707,0.9548586504210625,1.1089452468195156,0.6322237053861707
200,3169.65332,2448.5830100000003,4035.32715,3207.02441,2476.46582,4064.0820299999996,37.371090000000095,27.88280999999961,28.754879999999503,0.01165288604710062,0.01125911360246418,0.007075368997903693,1.165288604710062,1.1259113602464181,0.7075368997903693
201,3182.28662,2456.40088,4021.49341,3207.02441,2476.46582,4064.0820299999996,24.737790000000132,20.06493999999975,42.58861999999954,0.007713626975480405,0.008102247904233037,0.010479271748360735,0.7713626975480405,0.8102247904233038,1.0479271748360734
202,3182.48315,2457.6311,4022.6286600000003,3207.02441,2476.46582,4064.0820299999996,24.541259999999966,18.834719999999834,41.45336999999927,0.0076523458703577395,0.007605483527327599,0.010199934374848056,0.765234587035774,0.7605483527327599,1.0199934374848056
203,3179.66187,2454.79834,4029.1469700000002,3207.02441,2476.46582,4064.0820299999996,27.36254000000008,21.66748000000007,34.93505999999934,0.008532064774648872,0.00874935556348606,0.008596051886285214,0.8532064774648872,0.874935556348606,0.8596051886285214
204,3174.8559600000003,2454.08667,4031.2788100000002,3207.02441,2476.46582,4064.0820299999996,32.168449999999666,22.379149999999754,32.80321999999933,0.010030622124263677,0.00903672880088438,0.008071495545083605,1.0030622124263677,0.903672880088438,0.8071495545083605
205,3177.0205100000003,2447.83008,4029.1931200000004,3207.02441,2476.46582,4064.0820299999996,30.003899999999703,28.635739999999714,34.888909999999214,0.00935568182968701,0.011563147679542661,0.008584696308405767,0.9355681829687009,1.156314767954266,0.8584696308405767
206,3171.0351600000004,2457.19409,4031.2080100000003,3207.02441,2476.46582,4064.0820299999996,35.98924999999963,19.271729999999934,32.87401999999929,0.0112220068820741,0.0077819487127021745,0.00808891645329297,1.1222006882074098,0.7781948712702175,0.808891645329297
207,3174.95044,2451.25073,4036.54956,3207.02441,2476.46582,4064.0820299999996,32.07396999999992,25.21508999999969,27.53246999999965,0.010001161793464466,0.010181884925025815,0.006774585206883644,1.0001161793464466,1.0181884925025815,0.6774585206883644
208,3181.51172,2448.72534,4038.43848,3207.02441,2476.46582,4064.0820299999996,25.51269000000002,27.740479999999934,25.643549999999777,0.00795525282578065,0.011201640570189632,0.006309801281250167,0.795525282578065,1.1201640570189633,0.6309801281250167
209,3182.06592,2457.84375,4036.28223,3207.02441,2476.46582,4064.0820299999996,24.958489999999983,18.622069999999894,27.799799999999777,0.007782444661841531,0.007519615190974004,0.0068403638988556,0.7782444661841531,0.7519615190974004,0.6840363898855599
210,3176.6682100000003,2451.20581,4022.82495,3207.02441,2476.46582,4064.0820299999996,30.356199999999717,25.260009999999966,41.257079999999405,0.009465534439134412,0.010200023677290232,0.010151635645011675,0.9465534439134412,1.020002367729023,1.0151635645011674
211,3183.68433,2459.4648399999996,4037.65625,3207.02441,2476.46582,4064.0820299999996,23.340079999999944,17.000980000000254,26.425779999999577,0.007277799298072677,0.006865017018486553,0.006502275250580899,0.7277799298072677,0.6865017018486552,0.6502275250580899
212,3179.198,2455.15186,4032.0588399999997,3207.02441,2476.46582,4064.0820299999996,27.826410000000124,21.313959999999952,32.023189999999886,0.008676706642217332,0.008606603744686431,0.007879562903409184,0.8676706642217332,0.8606603744686432,0.7879562903409184
213,3172.69312,2448.62915,4023.7534200000005,3207.02441,2476.46582,4064.0820299999996,34.33129000000008,27.836669999999685,40.32860999999912,0.010705029214292784,0.011240482212671802,0.009923178150023493,1.0705029214292785,1.12404822126718,0.9923178150023493
214,3173.76416,2448.43604,4037.81128,3207.02441,2476.46582,4064.0820299999996,33.260249999999814,28.029779999999846,26.27074999999968,0.010371062314427415,0.011318460272550762,0.006464128874878956,1.0371062314427415,1.1318460272550763,0.6464128874878956
215,3170.8115199999997,2458.60938,4024.97729,3207.02441,2476.46582,4064.0820299999996,36.21289000000024,17.85644000000002,39.104739999999765,0.011291741306078878,0.007210452837988299,0.009622035114286257,1.129174130607888,0.7210452837988299,0.9622035114286257
216,3182.50342,2453.3100600000002,4025.17871,3207.02441,2476.46582,4064.0820299999996,24.520989999999983,23.155759999999646,38.90331999999944,0.007646025369666576,0.009350324891623034,0.009572474106778658,0.7646025369666576,0.9350324891623034,0.9572474106778658
217,3170.71021,2458.4614300000003,4037.7719700000002,3207.02441,2476.46582,4064.0820299999996,36.3141999999998,18.004389999999603,26.31005999999934,0.011323331336913585,0.007270195233302111,0.006473801415863484,1.1323331336913585,0.7270195233302111,0.6473801415863484
218,3178.95508,2447.97388,4038.16382,3207.02441,2476.46582,4064.0820299999996,28.06932999999981,28.491939999999886,25.918209999999362,0.008752452869543268,0.011505081059426811,0.006377383578549316,0.8752452869543268,1.1505081059426812,0.6377383578549316
219,3182.03467,2456.41748,4024.01416,3207.02441,2476.46582,4064.0820299999996,24.989739999999983,20.048339999999826,40.0678699999994,0.007792188896996884,0.008095544803440827,0.009859020980440055,0.7792188896996884,0.8095544803440827,0.9859020980440055
220,3183.5874,2454.90942,4030.4409200000005,3207.02441,2476.46582,4064.0820299999996,23.4370100000001,21.55639999999994,33.64110999999912,0.007308023576908197,0.00870450132035335,0.008277665104116788,0.7308023576908197,0.870450132035335,0.8277665104116788
221,3184.25684,2456.04395,4029.0341799999997,3207.02441,2476.46582,4064.0820299999996,22.767569999999978,20.42186999999967,35.047849999999926,0.007099281791871356,0.008246376685303767,0.008623804770987837,0.7099281791871356,0.8246376685303767,0.8623804770987836
222,3178.65674,2455.16479,4034.83374,3207.02441,2476.46582,4064.0820299999996,28.36767000000009,21.301030000000083,29.248289999999542,0.008845479913263302,0.00860138259449108,0.007196776488293359,0.8845479913263301,0.860138259449108,0.7196776488293359
223,3184.57617,2458.5896,4033.0578600000003,3207.02441,2476.46582,4064.0820299999996,22.44824000000017,17.876220000000103,31.02416999999923,0.006999709740282323,0.0072184400267636655,0.007633746014717925,0.6999709740282323,0.7218440026763665,0.7633746014717925
224,3182.8002899999997,2452.62085,4028.1533200000003,3207.02441,2476.46582,4064.0820299999996,24.224120000000312,23.844970000000103,35.92870999999923,0.007553456694768442,0.009628628752889513,0.008840547443379048,0.7553456694768441,0.9628628752889513,0.8840547443379048
225,3183.7524399999998,2455.37183,4026.13745,3207.02441,2476.46582,4064.0820299999996,23.271970000000238,21.09398999999985,37.944579999999405,0.007256561542666973,0.008517779583164143,0.009336568435356954,0.7256561542666973,0.8517779583164143,0.9336568435356953
226,3182.47485,2458.74561,4039.8972200000003,3207.02441,2476.46582,4064.0820299999996,24.54955999999993,17.720209999999952,24.18480999999929,0.00765493393921499,0.007155442993354115,0.005950866597050279,0.765493393921499,0.7155442993354115,0.5950866597050279
227,3182.9892600000003,2459.43628,4028.6926299999996,3207.02441,2476.46582,4064.0820299999996,24.035149999999703,17.029539999999997,35.38940000000002,0.007494532915014421,0.006876549582259124,0.00870784588961656,0.7494532915014421,0.6876549582259124,0.870784588961656
228,3177.40771,2458.38135,4037.15039,3207.02441,2476.46582,4064.0820299999996,29.616700000000037,18.084469999999783,26.93163999999979,0.009234946858418218,0.007302531637605959,0.006626746163388782,0.9234946858418217,0.7302531637605959,0.6626746163388781
229,3171.17969,2458.86646,4030.76318,3207.02441,2476.46582,4064.0820299999996,35.84472000000005,17.599359999999706,33.31884999999966,0.011176940184250125,0.007106643611983995,0.0081983704448012,1.1176940184250126,0.7106643611983995,0.81983704448012
230,3181.6140100000002,2452.64233,4036.12329,3207.02441,2476.46582,4064.0820299999996,25.410399999999754,23.823489999999765,27.95873999999958,0.00792335721573125,0.009619955101984717,0.006879472361437444,0.7923357215731249,0.9619955101984717,0.6879472361437444
231,3178.80469,2454.7490199999997,4025.3627899999997,3207.02441,2476.46582,4064.0820299999996,28.219720000000052,21.71680000000015,38.7192399999999,0.008799346806343783,0.008769271041261595,0.009527179745434397,0.8799346806343783,0.8769271041261595,0.9527179745434396
232,3185.61206,2459.34351,4039.36206,3207.02441,2476.46582,4064.0820299999996,21.41235000000006,17.122309999999743,24.71996999999965,0.006676703156119744,0.006914010224457588,0.006082547010006993,0.6676703156119744,0.6914010224457587,0.6082547010006993
233,3172.81274,2449.72998,4028.28955,3207.02441,2476.46582,4064.0820299999996,34.21167000000014,26.735839999999826,35.792479999999614,0.010667729841195734,0.010795965679833137,0.00880702695855763,1.0667729841195734,1.0795965679833137,0.880702695855763
234,3175.43164,2460.28638,4027.54004,3207.02441,2476.46582,4064.0820299999996,31.5927700000002,16.179439999999886,36.541989999999714,0.009851116162848353,0.006533278137470877,0.008991449909292239,0.9851116162848352,0.6533278137470877,0.899144990929224
235,3170.36719,2458.87305,4040.86865,3207.02441,2476.46582,4064.0820299999996,36.65722000000005,17.592769999999746,23.213379999999688,0.011430290298289326,0.007103982561729743,0.005711838449284374,1.1430290298289327,0.7103982561729743,0.5711838449284374
236,3171.79541,2449.83936,4039.3559600000003,3207.02441,2476.46582,4064.0820299999996,35.228999999999814,26.626459999999952,24.726069999999254,0.01098494912921471,0.010751797898829855,0.0060840479639627885,1.098494912921471,1.0751797898829856,0.6084047963962789
237,3183.00439,2450.22656,4035.96118,3207.02441,2476.46582,4064.0820299999996,24.02001999999993,26.23925999999983,28.12084999999979,0.007489815146121676,0.010595446053844519,0.006919360827960403,0.7489815146121676,1.059544605384452,0.6919360827960402
238,3176.19043,2452.43091,4027.43701,3207.02441,2476.46582,4064.0820299999996,30.833979999999883,24.034909999999854,36.64501999999948,0.009614513660655263,0.009705326762797742,0.00901680126766523,0.9614513660655263,0.9705326762797741,0.901680126766523
239,3171.80469,2450.49292,4026.5419899999997,3207.02441,2476.46582,4064.0820299999996,35.21972000000005,25.972899999999754,37.54003999999986,0.010982055481143048,0.010487889552216696,0.009237028121698583,1.098205548114305,1.0487889552216696,0.9237028121698583
240,3180.28198,2453.98657,4028.25171,3207.02441,2476.46582,4064.0820299999996,26.742429999999786,22.479249999999865,35.830319999999574,0.008338704849458813,0.009077149306264144,0.008816337794244664,0.8338704849458813,0.9077149306264144,0.8816337794244664
241,3170.6982399999997,2450.36792,4039.5957,3207.02441,2476.46582,4064.0820299999996,36.326170000000275,26.097899999999754,24.486329999999725,0.01132706376874764,0.010538364708784777,0.006025058012916075,1.132706376874764,1.0538364708784778,0.6025058012916075
242,3172.51147,2455.6601600000004,4039.3869600000003,3207.02441,2476.46582,4064.0820299999996,34.51294000000007,20.805659999999534,24.695069999999305,0.010761670504403822,0.00840135156801782,0.00607642016517056,1.0761670504403822,0.840135156801782,0.6076420165170561
243,3184.32422,2452.45532,4039.08398,3207.02441,2476.46582,4064.0820299999996,22.70019000000002,24.010499999999865,24.998049999999694,0.007078271661798801,0.009695469974223131,0.006150970825753657,0.7078271661798802,0.9695469974223131,0.6150970825753657
244,3176.52563,2451.77344,4036.2326700000003,3207.02441,2476.46582,4064.0820299999996,30.498779999999897,24.692379999999957,27.84935999999925,0.009509993096684878,0.00997081397230831,0.006852558534602033,0.9509993096684879,0.997081397230831,0.6852558534602032
245,3177.22314,2450.36255,4040.11035,3207.02441,2476.46582,4064.0820299999996,29.80126999999993,26.103270000000066,23.97167999999965,0.009292498649862141,0.010540533121511068,0.005898424250063588,0.9292498649862141,1.0540533121511069,0.5898424250063589
246,3178.71753,2455.36377,4035.04785,3207.02441,2476.46582,4064.0820299999996,28.306880000000092,21.102049999999963,29.03417999999965,0.008826524647500295,0.0085210342212597,0.00714409300444156,0.8826524647500296,0.85210342212597,0.714409300444156
247,3179.92749,2454.0671399999997,4030.8972200000003,3207.02441,2476.46582,4064.0820299999996,27.096919999999955,22.39868000000024,33.18480999999929,0.008449240334905949,0.009044615039346775,0.008165388827055564,0.8449240334905949,0.9044615039346775,0.8165388827055564
248,3180.70972,2451.14282,4035.8300799999997,3207.02441,2476.46582,4064.0820299999996,26.314690000000155,25.322999999999865,28.25194999999985,0.008205328876807694,0.010225459118187978,0.0069516190351108275,0.8205328876807694,1.0225459118187978,0.6951619035110828
249,3184.04492,2450.03101,4026.52393,3207.02441,2476.46582,4064.0820299999996,22.97949000000017,26.434809999999743,37.55809999999974,0.007165361737923338,0.01067440938877959,0.009241471929640097,0.7165361737923338,1.0674409388779589,0.9241471929640097
250,3184.39014,2451.79272,4038.47534,3207.02441,2476.46582,4064.0820299999996,22.634270000000015,24.673099999999977,25.606689999999617,0.00705771678239269,0.009963028684159258,0.006300731582428128,0.705771678239269,0.9963028684159257,0.6300731582428127
251,3184.3547399999998,2453.29834,4042.50171,3207.02441,2476.46582,4064.0820299999996,22.669670000000224,23.16748000000007,21.580319999999574,0.00706875505197674,0.009355057442303027,0.005310010930069632,0.7068755051976741,0.9355057442303027,0.5310010930069632
252,3185.60693,2461.33447,4040.69775,3207.02441,2476.46582,4064.0820299999996,21.41748000000007,15.131350000000111,23.384279999999762,0.0066783027697628495,0.006110058082691451,0.005753889765851937,0.6678302769762849,0.6110058082691451,0.5753889765851937
253,3176.17114,2454.0830100000003,4033.2326700000003,3207.02441,2476.46582,4064.0820299999996,30.853270000000066,22.38280999999961,30.84935999999925,0.009620528582132016,0.009038206713468635,0.007590732611270461,0.9620528582132016,0.9038206713468635,0.7590732611270461
254,3176.40625,2456.55469,4034.60669,3207.02441,2476.46582,4064.0820299999996,30.61815999999999,19.911129999999957,29.475339999999505,0.009547217634055985,0.008040139233579229,0.007252643962995872,0.9547217634055984,0.8040139233579229,0.7252643962995872
255,3178.9338399999997,2454.09546,4026.8242200000004,3207.02441,2476.46582,4064.0820299999996,28.090570000000298,22.37035999999989,37.257809999999154,0.008759075831293813,0.009033179387874568,0.0091675831651457,0.8759075831293813,0.9033179387874568,0.91675831651457
256,3182.90112,2451.11621,4032.97876,3207.02441,2476.46582,4064.0820299999996,24.123289999999997,25.349609999999757,31.10326999999961,0.007522016335385485,0.010236204269518146,0.00765320920453951,0.7522016335385485,1.0236204269518145,0.765320920453951
257,3176.72314,2450.91895,4041.79443,3207.02441,2476.46582,4064.0820299999996,30.30126999999993,25.54686999999967,22.287599999999657,0.009448406412347803,0.01031585810459507,0.005484042850385001,0.9448406412347803,1.031585810459507,0.5484042850385001
258,3184.85522,2461.4328600000003,4025.2766100000003,3207.02441,2476.46582,4064.0820299999996,22.16919000000007,15.032959999999548,38.80541999999923,0.006912697618039044,0.006070328077453356,0.00954838502607666,0.6912697618039044,0.6070328077453356,0.9548385026076659
259,3179.68457,2458.97461,4033.1059600000003,3207.02441,2476.46582,4064.0820299999996,27.339840000000095,17.491209999999683,30.976069999999254,0.008524986562232027,0.007062972506521282,0.0076219106236886805,0.8524986562232026,0.7062972506521282,0.762191062368868
260,3178.68188,2456.9873,4031.31299,3207.02441,2476.46582,4064.0820299999996,28.342529999999897,19.478520000000117,32.76903999999968,0.008837640870965462,0.007865450773715955,0.008063085281770181,0.8837640870965462,0.7865450773715955,0.8063085281770181
261,3175.21313,2452.81274,4027.25684,3207.02441,2476.46582,4064.0820299999996,31.811279999999897,23.653080000000045,36.825189999999566,0.009919250973209741,0.009551143330538697,0.009061133542129701,0.9919250973209741,0.9551143330538697,0.9061133542129701
262,3184.71436,2457.04297,4027.4541,3207.02441,2476.46582,4064.0820299999996,22.310050000000047,19.422849999999926,36.62792999999965,0.006956619952886497,0.007842971157986718,0.009012596136008518,0.6956619952886497,0.7842971157986718,0.9012596136008518
263,3180.39209,2458.4436,4035.8325200000004,3207.02441,2476.46582,4064.0820299999996,26.632320000000163,18.022219999999834,28.24950999999919,0.008304370842004338,0.007277395009635076,0.0069510186535283085,0.8304370842004338,0.7277395009635076,0.6951018653528308
264,3179.3540000000003,2451.19922,4025.94336,3207.02441,2476.46582,4064.0820299999996,27.67040999999972,25.266599999999926,38.138669999999365,0.00862806342032168,0.010202684727544483,0.009384325837537134,0.862806342032168,1.0202684727544482,0.9384325837537134
265,3186.77002,2455.6333,4028.22656,3207.02441,2476.46582,4064.0820299999996,20.254390000000058,20.83251999999993,35.855469999999514,0.0063156332508239495,0.00841219766966133,0.008822526153587387,0.631563325082395,0.841219766966133,0.8822526153587387
266,3182.47192,2455.17798,4032.01294,3207.02441,2476.46582,4064.0820299999996,24.552490000000034,21.28783999999996,32.069089999999505,0.007655847558703189,0.008596056455969968,0.007890856966782118,0.7655847558703189,0.8596056455969968,0.7890856966782118
267,3176.89307,2461.43555,4028.6423299999997,3207.02441,2476.46582,4064.0820299999996,30.13133999999991,15.030269999999746,35.4396999999999,0.00939541960018942,0.00606924185208409,0.008720222608302004,0.939541960018942,0.6069241852084091,0.8720222608302004
268,3176.0024399999998,2461.34814,4027.2709999999997,3207.02441,2476.46582,4064.0820299999996,31.021970000000238,15.117679999999837,36.811029999999846,0.009673131861194732,0.006104538119569055,0.009057649360487896,0.9673131861194731,0.6104538119569055,0.9057649360487896
269,3173.03564,2451.99561,4026.2417,3207.02441,2476.46582,4064.0820299999996,33.98876999999993,24.470209999999952,37.84032999999954,0.01059822616067956,0.009881101448030465,0.009310916886192759,1.059822616067956,0.9881101448030465,0.9310916886192758
270,3173.8103,2452.1311,4043.9321299999997,3207.02441,2476.46582,4064.0820299999996,33.21410999999989,24.334719999999834,20.14989999999989,0.010356675146105263,0.009826390416323143,0.004958044609153691,1.0356675146105263,0.9826390416323143,0.4958044609153691
271,3177.54907,2461.21924,4042.0534700000003,3207.02441,2476.46582,4064.0820299999996,29.47533999999996,15.246579999999994,22.02855999999929,0.009190868615808248,0.006156588101022123,0.005420303979444847,0.9190868615808248,0.6156588101022124,0.5420303979444847
272,3173.37549,2451.78052,4041.78735,3207.02441,2476.46582,4064.0820299999996,33.64892000000009,24.685300000000097,22.294679999999516,0.010492255654518105,0.00996795505944035,0.005485784941205904,1.0492255654518106,0.9967955059440351,0.5485784941205903
273,3179.65698,2456.18457,4042.0791,3207.02441,2476.46582,4064.0820299999996,27.367429999999786,20.28125,22.00292999999965,0.00853358955256589,0.008189594153171071,0.005413997512249932,0.853358955256589,0.8189594153171071,0.5413997512249932
274,3180.42944,2451.59033,4043.0883799999997,3207.02441,2476.46582,4064.0820299999996,26.594970000000103,24.8754899999999,20.99364999999989,0.008292724532146639,0.010044754019661737,0.005165656068216687,0.8292724532146639,1.0044754019661737,0.5165656068216686
275,3185.4990199999997,2461.79077,4031.73413,3207.02441,2476.46582,4064.0820299999996,21.525390000000243,14.675049999999828,32.347899999999754,0.00671195078306256,0.0059258035711552155,0.007959460404887486,0.6711950783062559,0.5925803571155216,0.7959460404887486
276,3186.4877899999997,2463.13135,4042.39355,3207.02441,2476.46582,4064.0820299999996,20.536620000000312,13.334469999999783,21.6884799999998,0.006403636946436685,0.005384475688018898,0.00533662456611384,0.6403636946436685,0.5384475688018897,0.533662456611384
277,3187.38525,2461.89795,4032.44336,3207.02441,2476.46582,4064.0820299999996,19.639160000000174,14.567869999999857,31.638669999999365,0.006123794985395878,0.005882524152907492,0.007784948671422208,0.6123794985395878,0.5882524152907492,0.7784948671422207
278,3186.75806,2452.54517,4031.5273399999996,3207.02441,2476.46582,4064.0820299999996,20.266349999999875,23.920650000000023,32.55468999999994,0.006319362564502549,0.009659188431682059,0.008010342743992286,0.6319362564502549,0.9659188431682059,0.8010342743992286
279,3181.78076,2462.94629,4035.7243700000004,3207.02441,2476.46582,4064.0820299999996,25.24364999999989,13.519530000000032,28.357659999999214,0.007871361976942324,0.00545920314781491,0.006977629828992211,0.7871361976942324,0.545920314781491,0.6977629828992211
280,3174.57886,2460.36719,4028.82837,3207.02441,2476.46582,4064.0820299999996,32.44554999999991,16.098629999999957,35.2536599999994,0.010117026206233308,0.006500646958252773,0.008674445973227416,1.0117026206233308,0.6500646958252773,0.8674445973227416
281,3177.3796399999997,2452.15039,4041.75659,3207.02441,2476.46582,4064.0820299999996,29.644770000000335,24.315430000000106,22.325439999999617,0.009243699520204256,0.009818601090161668,0.005493353686072035,0.9243699520204256,0.9818601090161668,0.5493353686072036
282,3187.58252,2454.53394,4027.82056,3207.02441,2476.46582,4064.0820299999996,19.441890000000058,21.931880000000092,36.26146999999946,0.006062283136784748,0.008856120614658874,0.008922425711963168,0.6062283136784749,0.8856120614658874,0.8922425711963169
283,3186.71362,2456.00513,4030.10815,3207.02441,2476.46582,4064.0820299999996,20.310789999999997,20.460689999999886,33.97387999999955,0.006333219646432313,0.008262052249927635,0.008359545833281214,0.6333219646432313,0.8262052249927635,0.8359545833281214
284,3174.28296,2462.29077,4044.0139200000003,3207.02441,2476.46582,4064.0820299999996,32.741449999999986,14.175049999999828,20.06810999999925,0.010209292420072345,0.005723902944882894,0.0049379195232432975,1.0209292420072344,0.5723902944882894,0.49379195232432976
285,3183.0466300000003,2452.66479,4040.2907700000005,3207.02441,2476.46582,4064.0820299999996,23.97777999999971,23.801030000000083,23.791259999999056,0.007476644058346819,0.009610885725852692,0.005854030461092602,0.7476644058346819,0.9610885725852691,0.5854030461092602
286,3179.1359899999998,2460.54858,4045.46045,3207.02441,2476.46582,4064.0820299999996,27.888420000000224,15.917239999999765,18.62157999999954,0.008696042322920837,0.006427401449053622,0.004581989207535641,0.8696042322920837,0.6427401449053621,0.4581989207535641
287,3178.948,2462.32617,4033.72314,3207.02441,2476.46582,4064.0820299999996,28.076410000000124,14.139650000000074,30.35888999999952,0.008754660523460163,0.005709608380542912,0.0074700485314760055,0.8754660523460164,0.5709608380542912,0.7470048531476006
288,3176.34058,2457.38623,4041.8269,3207.02441,2476.46582,4064.0820299999996,30.683829999999944,19.079589999999826,22.255129999999554,0.009567694559580836,0.007704362340038203,0.005476053346295167,0.9567694559580836,0.7704362340038202,0.5476053346295167
289,3179.63843,2455.0578600000003,4039.9240700000005,3207.02441,2476.46582,4064.0820299999996,27.385980000000018,21.407959999999548,24.157959999999093,0.008539373730554179,0.008644561062425464,0.005944259939064049,0.853937373055418,0.8644561062425464,0.5944259939064049
290,3182.30762,2456.3942899999997,4033.2819799999997,3207.02441,2476.46582,4064.0820299999996,24.716789999999946,20.071530000000166,30.80004999999983,0.00770707884945595,0.008104908954487474,0.0075785994900304295,0.7707078849455951,0.8104908954487474,0.757859949003043
291,3182.70386,2459.88086,4038.2780799999996,3207.02441,2476.46582,4064.0820299999996,24.320549999999912,16.584959999999683,25.803949999999986,0.007583525065841302,0.006697027621402699,0.006349268988549424,0.7583525065841302,0.6697027621402699,0.6349268988549424
292,3187.18774,2459.17773,4041.78735,3207.02441,2476.46582,4064.0820299999996,19.83667000000014,17.28809000000001,22.294679999999516,0.006185381669732953,0.006980952396104547,0.005485784941205904,0.6185381669732953,0.6980952396104547,0.5485784941205903
293,3187.3710899999996,2458.9494600000003,4031.01685,3207.02441,2476.46582,4064.0820299999996,19.65332000000035,17.516359999999622,33.0651799999996,0.006128210293229527,0.007073128108022756,0.008135952905458358,0.6128210293229527,0.7073128108022756,0.8135952905458358
294,3189.78809,2454.73828,4029.94165,3207.02441,2476.46582,4064.0820299999996,17.236319999999978,21.727539999999863,34.14037999999937,0.005374552169373721,0.00877360786671381,0.008400514494536266,0.5374552169373721,0.877360786671381,0.8400514494536265
295,3187.67407,2462.63794,4029.9038100000002,3207.02441,2476.46582,4064.0820299999996,19.35033999999996,13.827879999999823,34.17821999999933,0.0060337364254735935,0.005583715264036967,0.008409825330223301,0.6033736425473594,0.5583715264036967,0.8409825330223301
296,3174.92407,2463.01123,4036.22754,3207.02441,2476.46582,4064.0820299999996,32.10033999999996,13.454589999999826,27.854489999999714,0.010009384368857972,0.005432980294474577,0.00685382081227325,1.0009384368857972,0.5432980294474578,0.6853820812273249
297,3184.1225600000002,2461.771,4043.8264200000003,3207.02441,2476.46582,4064.0820299999996,22.90184999999974,14.694819999999709,20.25560999999925,0.007141152380564431,0.005933786721917975,0.004984055403035074,0.7141152380564431,0.5933786721917975,0.4984055403035074
298,3187.99561,2462.9101600000004,4037.9638700000005,3207.02441,2476.46582,4064.0820299999996,19.028800000000047,13.555659999999534,26.11815999999908,0.005933475261574341,0.005473792487069147,0.006426582880759197,0.5933475261574341,0.5473792487069147,0.6426582880759196
299,3182.79517,2459.1921399999997,4044.4255399999997,3207.02441,2476.46582,4064.0820299999996,24.229240000000118,17.27368000000024,19.65648999999985,0.007555053190256234,0.006975133620055471,0.004836637118764025,0.7555053190256235,0.6975133620055471,0.4836637118764025
300,3189.5671399999997,2463.04687,4029.33105,3207.02441,2476.46582,4064.0820299999996,17.457270000000335,13.418949999999768,34.7509799999998,0.005443447809616246,0.005418588817833863,0.008550757524940953,0.5443447809616246,0.5418588817833864,0.8550757524940953
301,3187.14307,2458.99658,4033.0800799999997,3207.02441,2476.46582,4064.0820299999996,19.88133999999991,17.4692399999999,31.00194999999985,0.0061993104692333505,0.007054100993002964,0.00762827860539022,0.619931046923335,0.7054100993002964,0.7628278605390221
302,3181.25879,2462.87769,4037.7309600000003,3207.02441,2476.46582,4064.0820299999996,25.765620000000126,13.588130000000092,26.351069999999254,0.00803412032651168,0.005486903913739497,0.00648389225549152,0.8034120326511679,0.5486903913739497,0.648389225549152
303,3182.42871,2454.0549300000002,4042.12305,3207.02441,2476.46582,4064.0820299999996,24.59569999999985,22.410889999999654,21.95897999999943,0.007669321107537143,0.009049545452640107,0.005403183262026685,0.7669321107537143,0.9049545452640106,0.5403183262026685
